at,status,reasons,forecast_status,forecast_model,cetane_age_days,t95_age_days,cetane_fresh,t95_fresh,regime_class,model,recommended,blocked_only_by_cn_t95_staleness,research_relaxed_upper_bound,year,cetane_age_bin,t95_age_bin
2025-10-10 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-10 17:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,9.291666666666666,0.2916666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-11 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте|cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-12 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,1.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-15 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-16 12:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.083333333333334,1.0833333333333333,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-18 13:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.125,1.125,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,19.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-21 13:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.125,1.125,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-21 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.375,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,20.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-22 17:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте,ok,two-stage-v4r,21.291666666666668,0.2916666666666667,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-22 23:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,21.541666666666668,0.5416666666666666,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,21.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-23 18:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте,ok,two-stage-v4r,22.333333333333332,0.3333333333333333,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-24 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте,ok,two-stage-v4r,22.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-25 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,23.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-26 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)|Сера в конце горизонта превышает обязательный предел 10 мг/кг|Цель по сере не достигнута в выбранном горизонте,ok,two-stage-v4r,24.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-27 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,25.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-27 12:15:10,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.09386574074074,1.0938657407407408,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-27 15:46:34,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,26.240671296296295,0.2406712962962963,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-27 19:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,26.375,0.375,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-28 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,26.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-10-28 11:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.041666666666668,1.0416666666666667,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-29 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,27.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-30 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,28.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-10-31 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,29.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-01 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,30.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-02 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,31.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-03 02:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,32.666666666666664,0.6666666666666666,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-03 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,32.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-04 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,33.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-05 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,34.875,0.875,False,True,normal,v4r,False,True,True,2025,30-60d,<=2d
2025-11-06 07:00:00,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,ok,two-stage-v4r,0.875,0.875,True,True,normal,v4r,False,False,False,2025,<=2d,<=2d
2025-11-07 07:00:00,recommendation,,ok,two-stage-v4r,1.875,0.875,True,True,normal,v4r,True,False,True,2025,<=2d,<=2d
2025-11-08 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,2.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-09 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,3.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-09 10:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.0,1.0,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-09 14:00:09,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,4.1667708333333335,0.16677083333333334,False,True,normal,v4r,False,False,False,2025,2-7d,<=2d
2025-11-09 21:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.458333333333333,0.4583333333333333,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-10 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,4.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-11 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,5.875,0.875,False,True,normal,v4r,False,True,True,2025,2-7d,<=2d
2025-11-12 07:00:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,6.875,0.875,False,True,normal,v4r,False,False,False,2025,2-7d,<=2d
2025-11-12 14:06:58,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale),ok,two-stage-v4r,7.17150462962963,0.17150462962962962,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-11-13 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,7.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-14 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,8.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-14 19:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,9.375,0.375,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-11-15 07:00:00,abstain,Базовый показатель t95 не выполняет ограничение; его отклик не моделируется|cetane: измерение не свежее (stale),ok,two-stage-v4r,9.875,0.875,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
2025-11-16 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,10.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-17 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,11.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-18 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,12.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-19 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,13.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-20 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,14.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-21 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,15.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-22 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,16.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-23 07:00:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,17.875,0.875,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-23 19:51:00,abstain,cetane: измерение не свежее (stale),ok,two-stage-v4r,18.410416666666666,0.41041666666666665,False,True,normal,v4r,False,True,True,2025,7-30d,<=2d
2025-11-23 23:38:00,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale),ok,two-stage-v4r,18.568055555555556,0.5680555555555555,False,True,normal,v4r,False,False,False,2025,7-30d,<=2d
